date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
2020-11-30,False,True,0.41,340,80,40,2cd,1,434.53846150000004,-0.0,434.53846150000004,472.00769230000003,-2998.617252920741,-2998.617252920741,-2921.587673790307,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-12-01,False,True,0.41,340,80,40,2cd,1,435.11538459999997,-0.0,435.11538459999997,435.11538459999997,-3299.966079544211,-3299.966079544211,-3222.9365004137762,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-12-02,False,True,0.41,340,80,40,2cd,1,370.6538462,-0.0,370.6538462,370.6538462,-3147.011215605521,-3147.011215605521,-3069.981636475086,0.0,0.0,77.0295791304352,2310.887373913056,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-12-03,False,True,0.41,340,80,40,2cd,1,472.03846150000004,-0.0,472.03846150000004,472.03846150000004,-3320.7124537673767,-3320.7124537673767,-3243.682874636942,0.0,0.0,77.0295791304352,2310.887373913056,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-12-04,False,True,0.41,340,80,40,2cd,1,456.49230769999997,-0.0,456.49230769999997,456.49230769999997,-3374.0423287878657,-3374.0423287878657,-3297.0127496574305,0.0,0.0,77.0295791304352,2310.887373913056,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-12-05,False,True,0.41,340,80,40,2cd,1,420.61538459999997,-0.0,420.61538459999997,442.0692308,-3187.626760710481,-3187.626760710481,-3110.5971815800463,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-12-06,False,True,0.41,340,80,40,2cd,1,260.93674419999996,-0.0,260.93674419999996,300.93674419999996,-2099.5199418332686,-2099.5199418332686,-2022.4903627028336,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-12-07,False,True,0.41,340,80,40,2cd,1,423.11538459999997,-0.0,423.11538459999997,463.11538459999997,-3489.3732340930846,-3489.3732340930846,-3412.343654962651,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-12-08,False,True,0.41,340,80,40,2cd,1,461.10769230000005,-0.0,461.10769230000005,461.10769230000005,-3513.8799705733604,-3513.8799705733604,-3436.850391442925,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-12-09,False,True,0.41,340,80,40,2cd,1,440.2846154,-0.0,440.2846154,440.2846154,-3515.631333009237,-3515.631333009237,-3438.6017538788037,0.0,0.0,77.0295791304343,2310.887373913029,-30000,-30000,-30000,0,0,0.14121317591061922,0.0,-0.0
2020-12-10,False,True,0.41,340,80,40,2cd,1,456.2307692,-0.0,456.2307692,456.2307692,-3505.7968427327296,-3505.7968427327296,-3428.7672636022953,0.0,0.0,77.0295791304343,2310.887373913029,-30000,-30000,-30000,0,0,0.14121317591061922,0.0,-0.0
2020-12-11,False,True,0.41,340,80,40,2cd,1,423.1384615,-0.0,423.1384615,438.21538460000005,-3376.2128031794173,-3376.2128031794173,-3299.183224048982,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-12-12,False,True,0.41,340,80,40,2cd,1,384.0923077,-0.0,384.0923077,401.1307692,-3398.4640363997883,-3398.4640363997883,-3321.434457269353,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-12-13,False,True,0.41,340,80,40,2cd,1,166.9384615,-0.0,166.9384615,199.7,-1543.7650513135386,-1543.7650513135386,-1466.7354721831039,0.0,0.0,77.02957913043451,2310.8873739130354,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-12-14,False,True,0.41,340,80,40,2cd,1,445.11538459999997,-0.0,445.11538459999997,445.11538459999997,-3600.899091624467,-3600.899091624467,-3523.869512494033,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-12-15,False,True,0.41,340,80,40,2cd,1,477.12857139999994,-0.0,477.12857139999994,477.12857139999994,-3501.3564226239173,-3501.3564226239173,-3424.3268434934816,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-12-16,False,True,0.41,340,80,40,2cd,1,487.2692308,-0.0,487.2692308,527.2692308000002,-3599.092373962581,-3599.092373962581,-3522.062794832146,0.0,0.0,77.0295791304352,2310.887373913056,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-12-17,False,True,0.41,340,80,40,2cd,1,472.60769230000005,-0.0,472.60769230000005,500.4153846,-3699.103528461104,-3699.103528461104,-3622.073949330669,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-12-18,False,True,0.41,340,80,40,2cd,1,457.2615385,-0.0,457.2615385,457.2615385,-3420.4320665822856,-3420.4320665822856,-3343.402487451852,0.0,0.0,77.0295791304343,2310.887373913029,-30000,-30000,-30000,0,0,0.14121317591061922,0.0,-0.0
2020-12-19,False,True,0.41,340,80,40,2cd,1,334.7076923,-0.0,334.7076923,357.4076923,-2859.2380749835875,-2859.2380749835875,-2782.208495853153,0.0,0.0,77.0295791304343,2310.887373913029,-30000,-30000,-30000,0,0,0.14121317591061922,0.0,-0.0
